checkin_id,checkin_date,rating,comment,user_location,beer_name,beer_style,beer_abv,brewery_name,brewery_country,venue_name
1601986622,2026-09-17,4.5,"","",X Baltic Porter Rum BA,Porter - Baltic,8.8,Dundulis,Lithuania,Gero alaus parduotuvė
1601987523,2026-09-17,5.0,"Amazing, like Verdant !!",UK,Kleppur,IPA - Imperial / Double New England / Hazy,8.0,RVK Brewing Co,Iceland,
1601988594,2026-09-17,4.0,"","Vilnius, Lithuania",Citra IPA,IPA - American,5.4,Bear & Boar,Lithuania,Pilaitės biblioteka
1601989481,2026-09-17,4.0,"","",Golden Sour,Sour - Other,5.0,Panimoyhtiö Tuju,Finland,
1601990703,2026-09-17,3.5,"","",Baltas (White),Wheat Beer - Hefeweizen,5.0,Švyturys,Lithuania,Etno Dvaras
1601991079,2026-09-17,3.8,"","",Tyrmäys,IPA - Triple,10.0,Panimoyhtiö Tuju,Finland,Nisha Craft Capital
1601991269,2026-09-17,3.5,"Geras, vakar centre","Vilnius, Lithuania",Zedazeni,Pilsner - Other,5.0,Zedazeni/Georgian Beverage Company,Georgia,Azerai
1601991764,2026-09-17,4.0,"","",Baltas (White),Wheat Beer - Hefeweizen,5.0,Švyturys,Lithuania,CanCan Pizza
1601991974,2026-09-17,3.8,Vakar,"Vilnius, Lithuania",Špunka Pils,Pilsner - Czech / Bohemian,4.8,Dundulis,Lithuania,Etmonų Špunka
1601991996,2026-09-17,5.0,"","",Non Alco Californication / Non Alko Kalifornikacija,Non-Alcoholic - Pale Ale,0.0,Genys Brewing Co.,Lithuania,
1601992023,2026-09-17,3.0,Vakar,"Vilnius, Lithuania",1410 Lager/Šviesusis,Lager - Pale,5.3,Volfas Engelman,Lithuania,LFF Stadionas
1601992051,2026-09-17,3.0,Vakar dar vienas,"Vilnius, Lithuania",1410 Lager/Šviesusis,Lager - Pale,5.3,Volfas Engelman,Lithuania,
1601992091,2026-09-17,3.8,"","Vilnius, Lithuania",Špunka Pils,Pilsner - Czech / Bohemian,4.8,Dundulis,Lithuania,Etmonų Špunka
1601992277,2026-09-17,3.3,Vakar last,"Vilnius, Lithuania",Coors Light,Lager - American Light,4.2,Coors Brewing Company,United States,Yda bar
1601992395,2026-09-17,4.5,Тархун прям силён тут,"",ЛОВУШКА,Sour - Fruited,6.0,Big Village Brewery,Russia,
1601992768,2026-09-17,3.8,"","",Vilniaus Nefiltruotas Šviesusis,Kellerbier / Zwickelbier,5.2,Vilniaus Alus,Lithuania,Novotel Vilnius Centre
1601992865,2026-09-17,3.8,"","",Kalnapilis White Select,Wheat Beer - Witbier / Blanche,5.0,Kalnapilis Brewery,Lithuania,Aspire Lounge
1601993657,2026-09-17,4.5,"",UK,Origin IPA,IPA - New England / Hazy,5.8,Basker Brewing Co.,Lithuania,Alaus kolonėlė
1601993936,2026-09-17,5.0,Отлично,"",ТОВАРНЫЙ ЗНАК,IPA - New England / Hazy,7.0,Big Village Brewery,Russia,
1601993953,2026-09-17,4.5,"","",Keeved Sidras (2025 Derliaus),Cider - Traditional / Apfelwein,5.8,Sodo sidrinė,Lithuania,Sodas: Sidro istorijos
1601993991,2026-09-17,3.8,"","",IPA,IPA - Other,6.0,Volfas Engelman,Lithuania,Radisson Blu Hotel Lietuva
1601994163,2026-09-17,0.0,"","",Hoppy Lager,Lager - Other,5.5,Volfas Engelman,Lithuania,Hilton Garden Inn
1601995313,2026-09-17,3.8,"","",IPA,IPA - Other,6.0,Volfas Engelman,Lithuania,Radisson Blu Hotel Lietuva
1601995629,2026-09-17,3.3,"",Lipsonen,Vilkmergės Premium Lager,Lager - Helles,5.0,Vilkmerges Alus,Lithuania,Aspire Lounge
1601995841,2026-09-17,5.0,"",UK,Kleppur,IPA - Imperial / Double New England / Hazy,8.0,RVK Brewing Co,Iceland,
1601996176,2026-09-17,4.3,"","",Quince Naturel,Cider - Other Fruit,5.5,Jaanihanso,Estonia,Sodas: Sidro istorijos
1601996328,2026-09-17,3.8,"",Bergen,NEIPA,IPA - New England / Hazy,5.0,Volfas Engelman,Lithuania,Meat Lovers Pub
1601997174,2026-09-17,4.3,"","",Cosmic Wonder Bird,Stout - Imperial / Double Pastry,12.0,Moersleutel Craft Brewery,Netherlands,Nisha Craft Capital
1601997276,2026-09-17,3.5,"","",POMPON,Pale Ale - New England / Hazy,4.5,Browar Cztery Ściany / Four Walls Brewery,Poland,Local Pub
1601997715,2026-09-17,3.3,"","",Lithuanian Pilsner,Historical Beer - Keptinis,4.7,Dūmų Brewery,Lithuania,Sakiškės Brewery (Sakiškių Alus)
1601997930,2026-09-17,3.8,"",Tampere,Bohemijos Tamsusis,Lager - Tmavé (Czech Dark),4.2,Volfas Engelman,Lithuania,Amatų skveras
1601998260,2026-09-17,3.5,"","",Player,Pale Ale - American,5.0,PINTA,Poland,Local Pub
1601998370,2026-09-17,3.3,"","",Franken,Kellerbier / Zwickelbier,4.7,:Belike brewing,Lithuania,Local Pub
1601998434,2026-09-17,3.5,"","",Seleção (Final Eight - Portugal),IPA - New Zealand,6.0,Funky Fluid,Poland,Local Pub
1601998504,2026-09-17,3.3,"","",Nida,Wheat Beer - Hefeweizen,4.5,:Belike brewing,Lithuania,Local Pub
1601998592,2026-09-17,3.3,"","",Sunnies,Blonde / Golden Ale - American,4.5,PINTA,Poland,Local Pub
1601998700,2026-09-17,4.3,4.3, Tel Aviv,New Zealand Hop Harvest Hazy IPA 2026,IPA - New England / Hazy,5.5,Dūmų Brewery,Lithuania,Dėvėti
1601998853,2026-09-17,4.0,4.1, Tel Aviv,KOTU NORI,Hard Kombucha / Jun,5.0,DĖVĖTI,Lithuania,Dėvėti
1601999391,2026-09-17,4.5,4.4, Tel Aviv,"Thriller, Sour Ale With Passion Fruits, Peaches, Oranges And Mangos",Sour - Smoothie / Pastry,5.3,Clef Brewery,Slovenia,Dėvėti
1601999393,2026-09-17,0.0,"","",Tamsusis Elis,Dark Ale,5.0,UAB Alynas,Lithuania,
1602000429,2026-09-17,4.0,"","",Humulupu IPA,IPA - Session,5.0,Dundulis,Lithuania,BIX Baras
1602000526,2026-09-17,3.8,"","",POMPON,Pale Ale - New England / Hazy,4.5,Browar Cztery Ściany / Four Walls Brewery,Poland,
1602000623,2026-09-17,2.8,"",Nottingham,Karavas Forever,Lager - Amber / Red,5.4,Rinkuškiai,Lithuania,Lokys
1602000728,2026-09-17,3.8,"",Vilnius,Crazy Lines Series: Spring Day,IPA - Other,5.1,Nepo Brewing,Poland,Local Pub
1602000827,2026-09-17,4.0,"","",Crazy Lines Series: Spring Day,IPA - Other,5.1,Nepo Brewing,Poland,
1602000845,2026-09-17,3.8,"",Vilnius,POMPON,Pale Ale - New England / Hazy,4.5,Browar Cztery Ściany / Four Walls Brewery,Poland,Local Pub
1602000861,2026-09-17,4.8,"","",Citrusu Kupina Ipa,IPA - American,0.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Comfort Hotel LT
1602002576,2026-09-17,3.8,"","",Marine.,IPA - New England / Hazy,6.4,Moon Lark Brewery,Poland,Local Pub
1602002875,2026-09-17,3.5,"",'S Hertogenbosch ,APA,Pale Ale - American,5.0,Būsi Trečias,Lithuania,Būsi Trečias
1602003345,2026-09-17,2.5,"","",Premium Nealkoholinis,Non-Alcoholic - Lager,0.0,Vilkmerges Alus,Lithuania,
1602003977,2026-09-17,3.5,"",'S Hertogenbosch ,Juodas,Lager - Dark,6.7,Būsi Trečias,Lithuania,Būsi Trečias
1602004299,2026-09-17,3.3,"","",Clash of Krush,IPA - New England / Hazy,5.8,Pivovar Vik,Czech Republic,Def Enjoy
1602005109,2026-09-17,0.0,"","",Brooklyn Pilsner,Pilsner - Other,4.6,Brooklyn Brewery,United States,
1602005282,2026-09-17,5.0,"",UK,Kleppur,IPA - Imperial / Double New England / Hazy,8.0,RVK Brewing Co,Iceland,
1602005945,2026-09-17,3.5,"","",German Style Wheat Beer,Wheat Beer - Hefeweizen,4.9,Sakiškės Brewery / Sakiškių Alus,Lithuania,Sakiškės Brewery (Sakiškių Alus)
1602006575,2026-09-17,3.0,"","",Hazelnut Brown Ale,Brown Ale - English,6.0,Sakiškės Brewery / Sakiškių Alus,Lithuania,Sakiškės Brewery (Sakiškių Alus)
1602007270,2026-09-17,3.8,3.7, Tel Aviv,Labas Vakaras,Porter - English,5.0,Dundulis,Lithuania,Etmonų Špunka
1602007742,2026-09-17,3.5,3.6, Tel Aviv,Yuzu.Kas?,Lager - Japanese Rice,4.7,Dundulis,Lithuania,Etmonų Špunka
1602008008,2026-09-17,4.0,"","",Keturi Vėjai (Four Winds),Kölsch,4.9,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Baras Kernagis
1602008058,2026-09-17,0.0,"","",Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,Republic No.4
1602008420,2026-09-17,3.5,"","",Mama Whipa,IPA - White / Wheat,6.0,Les Intenables - Craft Beer,France,Def Enjoy
1602009026,2026-09-17,2.8,"","",Bocmano Ūsai (Bosun’s Moustache),IPA - American,6.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Baras Kernagis
1602009317,2026-09-17,3.8,"","",Piratas,IPA - New Zealand,6.2,Pilialaukis,Lithuania,Alaus Namai
1602009760,2026-09-17,4.0,"","",Clash of Krush,IPA - New England / Hazy,5.8,Pivovar Vik,Czech Republic,Def Enjoy
1602011590,2026-09-17,4.0,"","",Dawn To Dusk,IPA - New England / Hazy,6.0,Nurme,Latvia,
1602011724,2026-09-17,3.8,"","",Damm Lemon,Shandy / Radler,3.2,Damm,Spain,Alaus studija
1602012025,2026-09-17,3.8,🐴🐴, Tel Aviv,Seno Sodo 2026,Cider - Dry,5.8,Sodo sidrinė,Lithuania,Etmonų Špunka
1602012034,2026-09-17,0.0,"","",President Wheat Beer,Wheat Beer - Hefeweizen,3.8,Volfas Engelman,Lithuania,
1602013440,2026-09-17,3.3,"","",Clara,Lager - Mexican,4.5,Nepo Brewing,Poland,Local Pub
1602014645,2026-09-17,4.3,"","",Backcountry Trail,IPA - Imperial / Double,8.0,Finback Brewery,United States,Def Enjoy
1602014789,2026-09-17,4.3,"","",Steed,IPA - New England / Hazy,7.0,All My Friends Beer Co.,Canada,
1602015007,2026-09-17,4.0,"",Vilnius,Chicken Wings,IPA - Imperial / Double New England / Hazy,7.8,FrauGruber Brewing,Germany,Nisha Craft Capital
1602015330,2026-09-17,4.0,"","",Clash of Krush,IPA - New England / Hazy,5.8,Pivovar Vik,Czech Republic,Def Enjoy
1602015338,2026-09-17,4.3,"","",Chicken Wings,IPA - Imperial / Double New England / Hazy,7.8,FrauGruber Brewing,Germany,
1602015399,2026-09-17,4.0,"",Vilnius,Steed,IPA - New England / Hazy,7.0,All My Friends Beer Co.,Canada,Nisha Craft Capital
1602015572,2026-09-17,3.3,"","",Trade Winds,IPA - New England / Hazy,7.2,Outer Range Brewing Co.,United States,Def Enjoy
1602015961,2026-09-17,4.5,"","",Backcountry Trail,IPA - Imperial / Double,8.0,Finback Brewery,United States,Def Enjoy
1602016508,2026-09-17,3.0,"","",PULP RIOT,Sour - Smoothie / Pastry,7.0,Nurme,Latvia,
1602016897,2026-09-17,4.5,"","",Kosmosas (2018),Porter - Baltic,7.5,Green Monster Brewery,Lithuania,Baltas Ūsas
1602017396,2026-09-17,4.3,"","",Nectar,IPA - Imperial / Double New England / Hazy,8.0,SOMA Beer,Spain,Def Enjoy
1602017513,2026-09-17,3.3,"","",Jovarų alus su medumi,Honey Beer,5.6,A. Udrienes I.Į. Jovarų Alus,Lithuania,Senoji Trobelė
1602017733,2026-09-17,4.0,"","",Varniukų Tamsus,Dark Ale,5.2,Davra Alaus Darykla,Lithuania,Baltas Ūsas
1602018081,2026-09-17,4.3,"","",W/KG,IPA - New England / Hazy,6.7,GROSS Brewery & Taproom,Spain,Def Enjoy
1602018700,2026-09-17,3.5,"","",Hazy Discovery Groningen,IPA - New England / Hazy,6.5,PINTA,Poland,Bear & Boar Taproom
1602018845,2026-09-17,3.5,"","",Pineapple Breeze,IPA - Milkshake,5.5,Bear & Boar,Lithuania,Bear & Boar Taproom
1602018848,2026-09-17,4.3,"","",W/KG,IPA - New England / Hazy,6.7,GROSS Brewery & Taproom,Spain,Def Enjoy
1602019062,2026-09-17,4.0,Ох это вот дает просраться,"",Nectar,IPA - Imperial / Double New England / Hazy,8.0,SOMA Beer,Spain,Def Enjoy
1602019193,2026-09-17,3.0,"",Kaunas,Weisse Alkoholfrei,Non-Alcoholic - Wheat,0.5,Brauhaus Riegele,Germany,Alkoholiku Irstva
1602019368,2026-09-17,4.0,"","","IN THE WOOD #4 Crème Noire - Barrel Aged Russian Imperial Stout with Coconut & Vanilla",Stout - Russian Imperial,8.0,Pivovar Vik,Czech Republic,Def Enjoy
1602021365,2026-09-17,3.0,"Ability to drink multiple - 7/10
Refreshing - 5/10
Overall taste - 7/10
Overall rating - 6.33/10","",Anarkist New England IPA,IPA - New England / Hazy,5.4,Theodor Schiøtz Brewing Company,Denmark,
1602021826,2026-09-17,3.0,"", Tel Aviv,Kvietinis,Wheat Beer - Hefeweizen,4.7,Būsi Trečias,Lithuania,Būsi Trečias
1602022195,2026-09-17,1.8,"","",Jelen Pivo,Lager - Pale,4.6,Apatinska Pivara,Serbia,
1602022755,2026-09-17,3.0,"","",Italian Style Sour Ale,Sour - Berliner Weisse,4.5,Genys Brewing Co.,Lithuania,Baras Kernagis
1602022903,2026-09-17,2.3,"","",7 Fridays APA,Pale Ale - American,5.5,7 Fridays,Lithuania,7 Fridays
1602023140,2026-09-17,4.5,"","",Life Eternal,IPA - Triple New England / Hazy,10.0,Hop Hooligans,Romania,Def Enjoy
1602023831,2026-09-17,4.8,"","",Life Eternal,IPA - Triple New England / Hazy,10.0,Hop Hooligans,Romania,Def Enjoy
1602024238,2026-09-17,3.5,"",Vilnius,Bacchus Kriekenbier,Sour - Flanders Oud Bruin,5.8,Kasteel Brouwerij Vanhonsebrouck,Belgium,Rory Pub
1602024620,2026-09-17,3.0,"","",Humulupu IPA,IPA - Session,5.0,Dundulis,Lithuania,
1602026958,2026-09-17,3.5,Nydelig første pils etter flyturen til Litauen. Meget bra,"",Original,Lager - Pale,4.5,G. Menabrea & Figli,Italy,
1602027211,2026-09-17,0.0,"","",Laužo Liepsna,Wheat Beer - Dunkelweizen,5.4,Mažas Alaus Cechas,Lithuania,
1602028013,2026-09-17,2.8,"",Vilnius,Pilsner Urquell,Pilsner - Czech / Bohemian,4.4,Plzeňský Prazdroj,Czech Republic,Rory Pub
1602028124,2026-09-17,2.5,"",Vilnius,Hop House 13 Lager,Lager - Pale,4.1,Guinness,Ireland,Rory Pub
1602028281,2026-09-17,3.8,"",'S Hertogenbosch ,Strawberry Banana Cream,IPA - Milkshake,5.0,Bear & Boar,Lithuania,Beer House
1602029424,2026-09-17,3.8,"","",Yuzu.Kas?,Lager - Japanese Rice,4.7,Dundulis,Lithuania,Savičiaus Špunka
1602030116,2026-09-17,2.0,"","",Big Lake Lager,Lager - Helles,5.0,Beaver Brewing Company,Austria,
1602030643,2026-09-17,3.0,"",Kaunas,Špikis,Non-Alcoholic - Other Beer,0.0,Širvėnos bravoras DUNDULIS,Lithuania,Spynos ir raktai
1602030710,2026-09-17,1.8,"","",Season Of The Witch,IPA - New England / Hazy,5.9,True North Ale Company,United States,
1602030853,2026-09-17,4.0,"","",Atotxa,IPA - New England / Hazy,6.0,GROSS Brewery & Taproom,Spain,Def Enjoy
1602031040,2026-09-17,4.0,"","",Sona Premium Lager,Lager - Helles,4.9,Sona Beverages,India,
1602031457,2026-09-17,3.5,"Dėkui bendradarbiui kolegai,kuris šito alaus fanas. Ir man dovanų davė 👍🙂 Gera puta, jaučiasi žolelių aromatas, yra lengvas kartumas, bei labai gražus piešinys butelio (bet aš fotkinu sudėtį). Ir aišku kaina truputį didoka. Alaus Simfonijoj ~2,5€.",Vilnius,Kilkim Žaibu (2025),Spiced / Herbed Beer,4.9,Širvėnos bravoras DUNDULIS,Lithuania,Lietuvos metalistų profesinių sąjungų susivienijimas
1602031874,2026-09-17,2.0,"","",Happy Trails,Pale Ale - American,5.3,Beaver Brewing Company,Austria,
1602032371,2026-09-17,1.5,"","",Summer Crush,IPA - Sour,4.5,Beaver Brewing Company,Austria,
1602033001,2026-09-17,2.3,"","",Octoberfest,Märzen,5.8,Beaver Brewing Company,Austria,
1602033685,2026-09-17,2.3,"","",Sunny Day,IPA - American,5.8,Beaver Brewing Company,Austria,
1602033890,2026-09-17,3.8,"","","IN THE WOOD #4 Crème Noire - Barrel Aged Russian Imperial Stout with Coconut & Vanilla",Stout - Russian Imperial,8.0,Pivovar Vik,Czech Republic,Def Enjoy
1602034198,2026-09-17,3.5,"","",Grynas,Lager - Pale,5.0,Širvėnos bravoras DUNDULIS,Lithuania,RoseHip Vegan Bistro
1602034955,2026-09-17,3.8,"","",Humulupu IPA,IPA - Session,5.0,Dundulis,Lithuania,RoseHip Vegan Bistro
1602035406,2026-09-17,3.8,"",'S Hertogenbosch ,Baltic Porter,Porter - Baltic,9.5,Sakiškės Brewery / Sakiškių Alus,Lithuania,Beer House
1602035494,2026-09-17,4.5,"","",Gutstoutas,Stout - Oatmeal,5.0,Širvėnos bravoras DUNDULIS,Lithuania,RoseHip Vegan Bistro
1602036202,2026-09-17,2.5,"","",First Drop,IPA - Session,4.3,Shepherd Neame,England,Baras Kernagis
1602036384,2026-09-17,3.8,"","",Avietė Melagė,Fruit Beer,4.2,Dundulis,Lithuania,Savičiaus Špunka
1602037183,2026-09-17,3.3,"","",1410 Vienybės,Pilsner - Other,5.0,Volfas Engelman,Lithuania,
1602037767,2026-09-17,3.5,"",Vilnius,Reloaded,IPA - Session,5.8,Tanker Brewery,Estonia,Liv_in City
1602039628,2026-09-17,1.0,"","",Cactus Lychee,IPA - Milkshake,5.0,Bear & Boar,Lithuania,
1602043845,2026-09-17,4.0,"", Tel Aviv,X Years of Nisha,IPA - New England / Hazy,6.5,Browar Rockmill,Poland,Nisha Craft Capital
1602043898,2026-09-17,3.3,"",Vilnius,Dark Lager (Černý ležák),Lager - Tmavé (Czech Dark),5.0,Bernard Family Brewery,Czech Republic,Rory Pub
1602044009,2026-09-17,4.0,"","",ВЗРОСЛЕНИЕ,IPA - Imperial / Double New England / Hazy,8.5,Big Village Brewery,Russia,
1602044079,2026-09-17,3.8,"","",ИДИЛЛИЯ,IPA - New Zealand,7.0,Big Village Brewery,Russia,
1602044232,2026-09-17,4.3,4.3, Tel Aviv,Steed,IPA - New England / Hazy,7.0,All My Friends Beer Co.,Canada,Nisha Craft Capital
1602044581,2026-09-17,3.8,"",Vilnius,Pink Boots,IPA - New England / Hazy,6.5,Litra Brewing Company,Moldova,Aquarius Brewery
1602044682,2026-09-17,3.5,Would really gain if they used oats for that extra silky mouthfeel. But none the less a delight,"",English Porter,Porter - English,5.4,Bear & Boar,Lithuania,Local Pub
1602045051,2026-09-17,3.8,3.8, Tel Aviv,Travmato,Sour - Tomato / Vegetable Gose,3.1,Дідько Brewery,Ukraine,Nisha Craft Capital
1602045590,2026-09-17,2.8,"","",Birra Moretti L'Autentica / Ricetta Originale,Lager - Pale,4.6,Birra Moretti,Italy,Cozy
1602046082,2026-09-17,4.5,4.4, Tel Aviv,Vulture,Stout - Imperial / Double Coffee,12.0,Panimoyhtiö Tuju,Finland,Nisha Craft Capital
1602046386,2026-09-17,3.5,Зеленое,"",Sky-Me,Sour - Smoothie / Pastry,6.5,LOKO* by Sáez & Son,Spain,Def Enjoy
1602046846,2026-09-17,3.5,"",'S Hertogenbosch ,Gutstoutas,Stout - Oatmeal,5.0,Širvėnos bravoras DUNDULIS,Lithuania,Beer House
1602048674,2026-09-17,2.5,"",Vilnius,Walter Klasikinis,Lager - Pale,5.0,Utenos Alus,Lithuania,vilniaus klasika
1602048991,2026-09-17,4.3,4.3, Tel Aviv,Dedicated Follower of Fashion,Barleywine - Other,12.0,Grimm Artisanal Ales,United States,Nisha Craft Capital
1602050645,2026-09-17,3.5,"",Saint Petersburg ,Look Around,Non-Alcoholic - IPA,0.5,Zero Point Non-alco Brewing Company,Russia,
1602052082,2026-09-17,2.5,Kaukana hyvästä vehnäoluesta,Tampere,Bistrampolio Weissbier Pale Beer,Wheat Beer - Hefeweizen,4.6,Aukštaitijos Bravorai,Lithuania,Subačiaus g.
1602052296,2026-09-17,3.8,"","","Raudony Plytu „Bocmano üsai"" IPA",Cider - Sweet,0.0,Raudony,Lithuania,Lukiškių kalėjimas
1602052362,2026-09-17,3.5,"",Vilnius,Reloaded,IPA - Session,5.8,Tanker Brewery,Estonia,Liv_in City
1602053113,2026-09-17,2.8,"",Nottingham,Bocmano Ūsai (Bosun’s Moustache),IPA - American,6.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Lukiškių kalėjimas
1602053398,2026-09-17,3.3,"","",Bocmano Ūsai (Bosun’s Moustache),IPA - American,6.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Lukiškių kalėjimas 2.0
1602057502,2026-09-17,2.5,"","",Gubernija Ekstra / Extra Lager,Lager - Helles,5.2,Gubernija Brewery,Lithuania,
1602059187,2026-09-17,4.0,"","",Humulupu IPA,IPA - Session,5.0,Dundulis,Lithuania,Šnekutis
1602060368,2026-09-17,3.8,"","",Blackcurrant Brut Ale,Bière de Champagne / Bière Brut,7.0,Sakiškės Brewery / Sakiškių Alus,Lithuania,Oecumene Wine Gastro Bar
1602062364,2026-09-17,2.5,"","",Mango Passionfruit Sour,Sour - Fruited Gose,5.0,Bear & Boar,Lithuania,
1602063160,2026-09-17,4.0,"",'S Hertogenbosch ,Dubults IPA,IPA - American,7.2,Dundulis,Lithuania,Beer House
1602063321,2026-09-17,4.0,"На высоком хопрэйте не заработаешь, мы понимаем","",Pop Riot,IPA - New England / Hazy,7.0,GROSS Brewery & Taproom,Spain,Def Enjoy
1602068599,2026-09-17,3.3,"","",Plaukia Pusiau Sausas,Bière de Champagne / Bière Brut,5.5,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,
1602069841,2026-09-17,4.3,"","",Reloaded,IPA - Session,5.8,Tanker Brewery,Estonia,Peronas
1602070876,2026-09-17,3.5,"",Vilnius,Reloaded,IPA - Session,5.8,Tanker Brewery,Estonia,Liv_in City
1602072327,2026-09-17,4.0,"","",Reloaded,IPA - Session,5.8,Tanker Brewery,Estonia,Peronas
1602073817,2026-09-17,2.8,"",Bergen,Gubernija Ekstra / Extra Lager,Lager - Helles,5.2,Gubernija Brewery,Lithuania,Lokys
1602078866,2026-09-17,4.0,"", Tel Aviv,Clash of Krush,IPA - New England / Hazy,5.8,Pivovar Vik,Czech Republic,Def Enjoy
1602079004,2026-09-17,3.8,Riecht wie Apfelsaft yo,"",Cactus Lychee,IPA - Milkshake,5.0,Bear & Boar,Lithuania,Peronas
1602080521,2026-09-17,4.3,"","",Sweet Naturel,Cider - Sweet,5.5,Jaanihanso,Estonia,Vilnius
1602081753,2026-09-17,3.8,3.8, Tel Aviv,"Sploosh! Sour Ale With Mango, Apricots, Peaches, Lemons and Spirulina",Sour - Smoothie / Pastry,5.2,Clef Brewery,Slovenia,Def Enjoy
1602082307,2026-09-17,3.5,"",Vilnius,Reloaded,IPA - Session,5.8,Tanker Brewery,Estonia,Liv_in City
1602083061,2026-09-17,3.5,"","",Anarchist Alchemist,IPA - Triple,16.5,BrewDog,Scotland,Peronas
1602083125,2026-09-17,3.8,"", Tel Aviv,"IN THE WOOD #4 Crème Noire - Barrel Aged Russian Imperial Stout with Coconut & Vanilla",Stout - Russian Imperial,8.0,Pivovar Vik,Czech Republic,Def Enjoy
1602083772,2026-09-17,2.8,"","",Licorne Black,Schwarzbier,6.0,Brasserie Licorne,France,
1602084043,2026-09-17,2.5,"","",Kriekenbier Cherry Lager,Fruit Beer,4.5,Brouwerij Cornelissen,Belgium,
1602094072,2026-09-18,2.0,"","",Rinktinis,Lager - Pale,5.2,Volfas Engelman,Lithuania,Skybar
1602094900,2026-09-18,3.5,"",Vilnius,Reloaded,IPA - Session,5.8,Tanker Brewery,Estonia,Liv_in City
1602096210,2026-09-18,3.5,"","",Rinktinis,Lager - Pale,5.2,Volfas Engelman,Lithuania,Ac Hotel By Marriott Vilnius
1602102614,2026-09-18,3.8,"",Vilnius,NAZIONALE FORTE By Baladin,IPA - Other,7.5,BIRRIFICIO AGRICOLO BALADIN - Baladin Indipendent Italian Farm Brewery,Italy,Naujamiestis
1602102940,2026-09-18,3.8,"",Vilnius,Pieralongia 2290,IPA - Session,4.3,Monpiër de Gherdëina,Italy,Naujamiestis
1602120972,2026-09-18,4.3,"",On the beach,Créme De La Créme,IPA - New England / Hazy,6.2,GROSS Brewery & Taproom,Spain,Def Enjoy
1602121116,2026-09-18,4.5,"",On the beach,Watermelon Sour Ale,Sour - Fruited,3.9,Dūmų Brewery,Lithuania,Alaus kolonėlė
1602157201,2026-09-18,2.8,"","",Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,Vilniaus oro uostas | Vilnius International Airport (VNO) (Tarptautinis Vilniaus oro uostas)
1602159043,2026-09-18,3.8,"",Vilnius,Lightbulb,Pale Ale - XPA (Extra Pale),4.5,Verdant Brewing Co,England,Aquarius Brewery
1602167057,2026-09-18,2.0,"Ganske mørk, helt grei som start på dagen","",Baltijos,Märzen,5.8,Švyturys,Lithuania,Alexa Old Town Hotel/Viesbutis
1602167943,2026-09-18,2.5,"","",Senasis Porteris,Porter - Baltic,6.0,Kauno Alus,Lithuania,Gedimino Narvesen
1602167989,2026-09-18,3.8,"","",Slow Crush IPA,IPA - Session,5.0,Basker Brewing Co.,Lithuania,Gero alaus parduotuvė
1602168164,2026-09-18,3.3,"","",IPA,IPA - Other,5.5,Kauno Alus,Lithuania,Gedimino Narvesen
1602168570,2026-09-18,2.5,"","",Ekstra Nealkoholinis,Non-Alcoholic - Lager,0.5,Švyturys,Lithuania,Trys kryžiai
1602168692,2026-09-18,3.0,"","",Birra Moretti L'Autentica / Ricetta Originale,Lager - Pale,4.6,Birra Moretti,Italy,Užupio Picerija
1602169383,2026-09-18,3.0,"","",Kvietinis,Wheat Beer - Hefeweizen,4.7,Būsi Trečias,Lithuania,Būsi Trečias
1602170295,2026-09-18,3.3,"","",Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,
1602170512,2026-09-18,3.8,"","",Cactus Lychee,IPA - Milkshake,5.0,Bear & Boar,Lithuania,City Chef Halės Turgus
1602170690,2026-09-18,3.8,"","",Vilkmergės Premium Lager,Lager - Helles,5.0,Vilkmerges Alus,Lithuania,Houdini
1602171200,2026-09-18,3.5,"","",Cumowe Dry Stout,Stout - Irish Dry,5.5,Browar Spółdzielczy,Poland,Alaus kolonėlė
1602171453,2026-09-18,3.3,"","",Ekstra DRY,Lager - Other,5.0,Švyturys,Lithuania,MAXIMA X
1602171719,2026-09-18,3.5,"","",NEIPA,IPA - New England / Hazy,5.0,Volfas Engelman,Lithuania,Amatininkų užeiga
1602172100,2026-09-18,3.5,"","",IPA,IPA - Other,5.5,Kauno Alus,Lithuania,Tautų Mugė
1602172161,2026-09-18,3.3,"","",Radler Mango,Non-Alcoholic - Shandy / Radler,0.0,Utenos Alus,Lithuania,Bar Bukowski
1602172603,2026-09-18,2.5,"",Nottingham,Penki Mazgai,IPA - New England / Hazy,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,"Kultūros baras ""Kablys"""
1602172974,2026-09-18,3.5,"","",IPA,IPA - Other,5.5,Kauno Alus,Lithuania,Tautų Mugė
